,Set_no,Imf_1_MEAN,Imf_1_MIN,Imf_1_MAX,Imf_1_SKEWNESS,Label
756,5157,-0.04748641006020513,-0.9543610416941555,0.9913523851737691,0.18314828728632088,1
757,5158,-0.033661229575481365,-0.5636135807369415,0.6011162079602773,0.2653859139886923,1
758,5159,-0.026016560922387147,-0.4251921988864683,0.5376122663056837,0.09469663691511797,1
759,5160,0.00034331577362081526,-0.385078927446694,0.3735001646533451,-0.024993980972776348,1
760,5161,-0.0642600092173376,-0.9846963366737997,1.0655605259306247,0.15132813826103958,1
761,5162,-0.06901819260556616,-1.0439810677177697,1.0434869857905882,-0.10840372499755944,1
762,5163,-0.020898821749317564,-0.8118409025884661,0.6624731256080707,-0.06758759346047066,1
763,5164,0.024693509674499976,-0.7057375696579501,0.9854793111436235,1.0148111442036567,1
764,5165,0.003266591632939272,-0.2100457819004422,0.21261454941974967,0.45653349027358137,1
765,5166,0.007201892731652407,-0.45682911051781616,0.4039635342759419,-0.01425747400158983,1
766,5167,0.008764030494960598,-0.8728587217385414,1.0666114779296763,0.2051419706437717,1
767,5168,-0.053947198373099574,-0.9947785699576259,1.0639109265590823,0.12736412808596576,1
768,5169,-0.04844331947279026,-1.000727266421776,1.0156040563060338,0.10980998304931895,1
769,5170,0.005530549489053409,-0.5776859017955971,0.5299106604449297,0.02807509169648461,1
770,5171,0.0005432149514209237,-1.2499135144257716,1.2682226081886705,0.023975925608735068,1
771,5172,-0.016609483848347265,-0.8725293534026095,0.7857035164215218,0.25247728619563914,1
772,5173,-0.00740961023827285,-0.23596880687714616,0.28684012866697295,0.06764433981382911,1
773,5174,0.0009811749543863467,-0.25112853526989,0.35476672516486013,0.588626281433356,1
774,5175,-0.0008313992776295196,-0.14702025836999966,0.12860964757735754,0.013283072188390673,1
775,5176,-0.01064197385625544,-1.0876372265296896,1.0704156332303343,-0.029984341979573316,1
776,5177,0.020181916707971394,-0.5900902886924244,0.517053959623544,-0.07255238326535263,1
777,5178,-0.03189688617931887,-0.9530637313278474,1.05307105613764,0.10833250938198652,1
778,5179,-0.06873497758976381,-1.2073588956391395,1.228697920749517,0.11939338007795541,1
779,5180,-0.010200948911157156,-0.7758697326247184,0.7711387310038889,-0.08607299272721278,1
780,5181,-0.09681829561429856,-1.1569536734859143,1.2102300322470256,0.1507934166941558,1
781,5182,0.01616665605983336,-0.5433743186301777,0.5406351166300849,0.04604038874086326,1
782,5183,-0.07782552486372717,-1.125331052684718,1.1244169752433244,0.076237817805823,1
783,5184,0.048786072249702946,-0.7371197754836301,0.9670640555978393,0.7500958425975247,1
784,5185,-0.09276002390735381,-1.0882921473397884,0.9835502971298222,0.06664917456233531,1
785,5186,0.004071388515634963,-0.564884151133733,0.48420925771887147,-0.15921639183835543,1
786,5187,0.008321776840966575,-0.4405445810829004,0.46794888600159235,0.15403383696320386,1
787,5188,-0.17610274936800033,-1.6641749780892308,1.0261597031522087,-0.27980360989117653,1
788,5189,0.046662575840970166,-1.1525956720223693,1.748783294366432,0.32941659207994173,1
789,5190,0.03685640235237952,-0.5607712801739106,0.5750436023950198,-0.0898629862357283,1
790,5191,-0.014713868229227087,-0.6022942146511325,0.6520915645150753,0.1427912139280663,1
791,5192,-0.01139292626789471,-0.8263747771072002,0.7626719518585723,0.03136639986026029,1
792,5193,-0.004819589021548213,-0.5131906831448946,0.5590943997146478,0.24993825088818555,1
793,5194,-0.11156956804609086,-1.3284188727327442,1.3181897939641165,0.151923847036506,1
794,5195,-0.01934974634289385,-1.0927379072181682,0.8962417160101241,-0.21593935405501075,1
795,5196,0.01401677867258802,-0.6366376063916348,0.6399193254734712,-0.07014123965634723,1
796,5197,0.015140241848422123,-1.1275326700179542,1.1392065249073164,0.010064310832503023,1
797,5198,0.0605278589253348,-0.972962659394204,1.6258547239651011,1.069521262524872,1
798,5199,-0.08529204849538491,-1.36603680534576,0.9392492870853277,-0.2062739984660853,1
799,5200,-0.041684295541979464,-1.467401878823682,1.2049008819298686,-0.0569130487623097,1
800,5201,-0.19285264799890314,-2.3384418461120777,2.0952938860132537,0.05787409990445364,1
801,5202,-0.22097987981033115,-2.568151662037388,2.2747448058933903,-0.09748017033405153,1
802,5203,-0.769033019113663,-2.8320312697161443,2.8196688116573094,0.6215571157393294,1
803,5204,-0.3435012052110957,-3.147595241483982,3.1572377113730545,0.17930804078374538,1
804,5205,-0.4216340450546899,-3.364337591972175,3.294423677814697,0.0919468446386751,1
805,5206,-0.4315034883134758,-3.1016740736398214,3.0828966825885846,0.08294352162100659,1
806,5207,-0.4185922017905084,-3.147819389721789,3.1406575568043293,0.2460467936512675,1
807,5208,-0.6020529650348494,-2.7617179998126966,2.7752731937099684,0.5071516092662764,1
808,5209,-0.6051793145172772,-3.115451511395521,3.121108026777782,0.4520578773833024,1
809,5210,-0.3363502520313133,-2.9194617976113104,2.9114973354925384,0.24567715825558514,1
810,5211,-0.4978666530187086,-2.9297145520546666,2.9268882548045614,0.3280711163524266,1
811,5212,-0.47593360817513947,-3.054563189821674,3.0093448383017156,0.13925645288210067,1
812,5213,-0.5771956729920859,-2.8719513768248213,2.8892247070886863,0.46409946456542484,1
813,5214,-0.3847908425551263,-3.100820844711676,3.1025433508614384,0.20986336364844002,1
814,5215,-0.6356868907516995,-2.9912331345628553,3.0175317927862553,0.46863565625863285,1
815,5216,-0.7543924026810741,-2.980736101469917,3.014286814891215,0.6339808070999493,1
816,5217,-0.5362710607740936,-3.0526149166598735,3.080145185486,0.5180146948598706,1
817,5218,-0.5599993666876274,-3.4635613054357917,3.4709402691437106,0.3371029477580824,1
818,5219,-0.10243597324655929,-1.9210158140045817,1.325037099649784,-0.5848214200151326,1
819,5220,0.022874626359015836,-0.39083516046293093,0.5022742311986543,1.011765558811712,1
820,5221,-0.1835433805179987,-1.8552385486878036,1.1748388835288575,-0.4260539569439498,1
821,5222,-0.008363762944912824,-0.610340981969625,0.6308845516236823,0.14187236705001036,1
822,5223,0.04170209115231429,-0.8865622044196411,1.009577854383069,0.18974411992503326,1
823,5224,-0.010191640888823938,-0.3631652867984656,0.3895437477088324,-0.008492096527794896,1
824,5225,-0.08863191179093653,-1.1574763630465938,0.7353806665747045,-1.2358263926774724,1
825,5226,0.014822500353230884,-0.5591913131728177,0.6540579376676673,0.5187168052463946,1
826,5227,-0.061373972158779454,-1.0257792204135514,0.9433511760655224,0.04497236420915033,1
827,5228,-0.20533337887154132,-2.1655834801475455,2.1264663852691177,-0.24657501793607817,1
828,5229,-0.2957194004721916,-2.4215994828000884,2.4797001991034313,0.272264232712498,1
829,5230,-0.2109031056028785,-1.517415792283825,1.4353109403378785,0.1525518120263597,1
830,5231,-0.40799710671983175,-1.7641914965971708,1.7638760224509462,0.5452324802290818,1
831,5232,-0.3108336508625689,-1.8469588157044357,1.836282208923166,0.3944719384233537,1
832,5233,-0.3776765696897155,-2.413928498729275,2.4018896078302316,0.43090647101471674,1
833,5234,-0.5437249898303039,-2.7629839898542086,2.7733720158724524,0.5039847970156037,1
834,5235,-0.5825987816680268,-2.738537075670882,2.661121568326486,0.5021935250684366,1
835,5236,-0.49048812277132564,-3.2948933243119676,3.2011740847985557,0.18205674221401388,1
836,5237,-0.42787360484972403,-2.620806305446915,2.6202851515386585,0.39144182949832357,1
837,5238,-0.3966912066237474,-2.8568177966129236,2.9512442933529206,0.3199246738344188,1
838,5239,-0.4605662488449665,-3.0808156006404843,2.437826423729936,0.06644254536712194,1
839,5240,-0.6039405249216636,-2.6969896651261864,2.6836673735612777,0.5529144744621377,1
840,5241,-0.3803389521659039,-2.0049382974891916,1.961793615961878,0.4777953986176978,1
841,5242,-0.4046670524411035,-2.746467853569345,2.4778948970769514,0.11396574689458137,1
842,5243,-0.43401638923698277,-2.6670104134759667,2.744827259874132,0.3531832558448534,1
843,5244,-0.4893602979719714,-2.3155187706836147,2.30131224711566,0.49611959062516564,1
844,5245,-0.34458738063187005,-2.3461872082887263,2.379503484292565,0.4083551585354978,1
845,5246,-0.5493467621749265,-3.0709584087912893,3.0604945474715537,0.4316412476483557,1
846,5247,-0.4268529004314365,-2.686591506720358,2.683905414671691,0.3550046610435006,1
847,5248,-0.4310642930003008,-2.5186575097538144,2.49733806122188,0.3742553224124937,1
848,5249,-0.3182743508166972,-2.631109885977514,2.429519860276581,0.20872135548809925,1
849,5250,-0.5676946234573886,-2.7886261308488542,2.817616338688029,0.4631970287127547,1
850,5251,-0.3026173150137938,-2.947510720833645,2.9493166002552837,0.19666718049167564,1
851,5252,-0.5153994139601504,-3.129157416300579,3.138897362943439,0.3709879604703778,1
852,5253,-0.850475996212074,-6.175375679720958,3.8216268258105215,-0.1724786841361779,1
853,5254,-0.46184127601067787,-3.6365014671249463,3.6346852416330666,0.25989603854356524,1
854,5255,-0.12410501717221174,-3.304590375317507,3.4319486597061357,-0.020274053951740156,1
855,5256,-0.4741777130696125,-3.007027445806357,2.994732680177939,0.3113786638582685,1
856,5257,-0.43770962424707155,-2.57006774104867,2.5620357968718084,0.32025503983869885,1
857,5258,-0.6172913572182938,-2.8760253186358202,2.929488586819671,0.560346115219769,1
858,5259,-0.16500392659079052,-2.126442442000344,2.161033756540823,0.23289886835470294,1
859,5260,-0.41382399754258054,-2.371874522956607,2.341888214691047,0.41751246194422914,1
860,5261,-0.4251752132847077,-2.661760271822419,2.6063674358648905,0.3593110990236511,1
861,5262,-0.22880081808433073,-2.5816470071399364,2.6697971142454278,0.12850991897999048,1
862,5263,-0.34905310760557406,-2.2780430709965547,2.2550889135181493,0.3779096000098991,1
863,5264,-0.2904839732439442,-1.805167056031185,1.817978892739963,0.32011890503877366,1
864,5265,-0.32795664164493316,-2.9613012119803463,2.7995215682967096,0.015688333284888677,1
865,5266,-0.49607540812081613,-2.9968028436390055,2.6143726474451663,0.26027908828867014,1
866,5267,-0.3117084496331077,-3.076179504965627,1.6560446367800044,-0.6939830823443586,1
867,5268,-0.5498027317989068,-2.833495626084817,2.8150097882169662,0.4508540204395563,1
868,5269,-0.27949758116102,-2.3911427656217152,2.3716872321843376,0.1838347679706216,1
869,5270,-0.32644172342845684,-3.4745554530805487,1.96541930400175,-0.9159507629018644,1
870,5271,0.0017942179776060756,-1.7472301143279734,1.8036143430924427,0.11056829017561572,1
871,5272,-0.5016431262439126,-3.1916403088316057,3.242357403677757,0.37173819917777357,1
872,5273,-0.4534595387870568,-3.661863568371068,3.729764558861259,0.29754535478073074,1
873,5274,-0.3461445446780386,-3.6024725963420012,3.6187890040192174,0.13360483912238097,1
874,5275,-0.5901564141893997,-3.4469277212905185,3.391067935425445,0.23250796535213727,1
875,5276,-0.18442527577339954,-2.4897094126873878,2.159776314852303,-0.6573628830305821,1
876,5277,-0.44102196018678336,-2.1679873810077512,2.134040331045176,0.4791864251989512,1
877,5278,-0.31748481517875715,-2.709270916810887,2.7141307133121204,0.2358701076778785,1
878,5279,-0.3572974146183707,-2.502503858617879,2.4994690526574175,0.33445349172907846,1
879,5280,-0.4606033947038082,-2.321058233306907,2.323903149470623,0.4213580800186437,1
880,5281,-0.32761437418436407,-2.331705533858571,2.360250918058525,0.3054720058165841,1
881,5282,-0.6022265041374548,-3.7270526073002044,2.2439608341018573,-0.2736887271157564,1
882,5283,-0.5859132050134813,-2.8034619630455824,2.836043578905211,0.48487910329059375,1
883,5284,-0.4398758055991543,-3.251556559942589,3.2659145794548854,0.2868333502405122,1
884,5285,-0.35018718567716656,-2.860465366061854,2.868578709919448,0.29635903109999384,1
885,5286,-0.36725113693223027,-4.360385173146115,3.752744487214088,-0.319241198977245,1
886,5287,-0.680678326623994,-2.8142530015777316,2.891895798683409,0.5908990189998192,1
887,5288,-0.6466728105825507,-3.1150321265410126,2.981788812791958,0.4527009638130909,1
888,5289,-0.4256270114980217,-3.5371187687787833,3.528427475307316,0.10778355440801149,1
889,5290,-0.541368813119388,-3.621219937119762,3.6171796456195064,0.3330479604317241,1
890,5291,0.02430723948631418,-1.657222525221174,1.5474653578902715,-0.12761029625443365,1
891,5292,0.002854092150088146,-1.8643253489931428,1.9866101766170232,0.13290296162522497,1
892,5293,-0.5241489139959521,-3.0987822991444904,3.115221332982286,0.3542730634117798,1
893,5294,-0.577040864710769,-3.2015548297860574,3.202146794479159,0.3543831857655359,1
894,5295,-0.39003052179266895,-3.4035843718972716,3.587143371241923,0.20893271520960904,1
895,5296,-0.6800903521984102,-3.5699711191593595,3.561349478765132,0.4242364556745508,1
896,5297,-0.5896020847938268,-4.517749701013621,4.370655279723256,0.09858974986942616,1
897,5298,-0.5153899159874923,-4.595845008467911,3.638096959830592,0.09378766770937344,1
898,5299,-0.37521959586803216,-3.9899843834917323,4.130525932998765,-0.06671132854825029,1
899,5300,-0.3353408020690589,-2.13569463520134,2.1615551208865376,0.25098714978188286,1
900,5301,-0.09493875485539745,-1.751713538361662,1.4663349262023844,0.04317250229629857,1
901,5302,-0.08172290139055477,-1.4947299674913181,1.5593535054504473,0.10664167344728057,1
902,5303,-0.10517164948593467,-1.9696844308109234,1.5778367306953978,0.08703645686079776,1
903,5304,-0.16108699835539675,-2.120476841039354,1.6456930467094857,-0.02545442216937667,1
904,5305,-0.20245561941876936,-2.050391600975865,1.662884013213554,0.031452623869765446,1
905,5306,-0.13284108971161077,-1.5409843571730197,1.6200293462966844,0.19769412804620254,1
906,5307,-0.10216203321087881,-1.399765263054721,1.5751849696350302,0.1594039980529528,1
907,5308,-0.12022656276227034,-1.4489556003538127,1.377846097373475,0.046009940937015076,1
908,5309,-0.10070392564680854,-1.7639859484091382,1.4224047387131078,0.017523539509363063,1
909,5310,-0.21292048165934915,-1.8470492330263673,1.5134849021598051,-0.012001838205892531,1
910,5311,-0.06134282801893154,-1.6463770521115588,1.7078633472940612,0.15215096936555508,1
911,5312,-0.12444082274950889,-1.5562978738098616,1.4882382580662403,0.08280359172245276,1
912,5313,-0.028085527581787322,-2.2416132946409695,3.2854908960099123,0.6042558965638554,1
913,5314,-0.14284945036872995,-2.0593745434476647,1.5578768813845012,-0.11048168358829864,1
914,5315,-0.18436851574487498,-2.0555958507185075,1.8465135648486395,0.05518368713381506,1
915,5316,-0.09659743993619664,-1.3736119944965655,1.466394093795857,0.12994558499558603,1
916,5317,-0.1065931647477691,-1.9532941232845515,1.5948906522438873,0.03956236983550488,1
917,5318,-0.17932132988023056,-2.1674121769795107,2.0098626563259243,0.05098155665945632,1
918,5319,-0.087084542570345,-1.5200958989425777,1.5752779476531715,0.06988100806488537,1
919,5320,-0.19808238458063254,-2.283301792333277,1.851844856982733,0.0399632295108732,1
920,5321,-0.07070616991505498,-1.89279223183072,2.1434832781626736,0.15382711312782782,1
921,5322,-0.14291816936212776,-1.9241011910805224,1.885925756677019,0.06722835483855874,1
922,5323,-0.1633505445363295,-2.4044313457275357,1.9392372148911372,-0.0654962631715564,1
923,5324,-0.24561131001916944,-2.5354783785761232,2.247580780646481,0.06873664321337702,1
924,5325,-0.09966957509573948,-1.9856466673930875,2.143421293728802,0.12232649939796307,1
925,5326,-0.03303900374989366,-1.6674101477301013,2.018497814635331,0.15556968718096903,1
926,5327,-0.19865315704354583,-2.693310076309996,2.078016470537321,-0.07257922623147633,1
927,5328,-0.0933566328339669,-2.005476947862123,1.9801297696005544,0.11219352843085598,1
928,5329,-0.21195603598721804,-2.5844876666793875,2.0363241393830225,0.022091141326606056,1
929,5330,-0.30963011159481646,-2.6603743563201276,2.239878153508686,0.010689661969049214,1
930,5331,-0.1386914976079352,-2.2640167146736525,2.2509300503932375,0.16470810910028888,1
931,5332,-0.1318906956749836,-1.9638839561437234,1.940193233816348,0.08780967427681906,1
932,5333,-0.14276342554629068,-2.349098689120919,1.8767488859462582,-0.053379607157072836,1
933,5334,-0.1581382325187913,-2.617564886531764,2.0544418426118454,-0.05626128751017206,1
934,5335,-0.30074312890688715,-2.578591116516993,2.063860980615697,-0.08573229222642259,1
935,5336,-0.26944085044439664,-2.435497673182401,1.9494943060032277,0.08551733220053524,1
936,5337,-0.06593312684288628,-2.1051813664057653,2.3551013730656214,0.14438666962018007,1
937,5338,-0.09602977914301714,-1.7337470126000865,1.882561608171038,0.06873465899891774,1
938,5339,-0.17395641671369358,-2.705143764961611,2.1829376817009902,0.0599527086338984,1
939,5340,-0.3118996950257184,-2.8111440845397553,2.383207034952386,0.06432080524327399,1
940,5341,-0.178125696490439,-2.167570638524123,2.129098252225492,0.12279442917247126,1
941,5342,-0.04266955157965933,-1.8359620918663877,1.9288435487942186,0.02459344193526765,1
942,5343,-0.15350023342003835,-2.8031545488262264,2.2069447955220927,0.062441010640889826,1
943,5344,-0.2325127649357471,-2.8815883871444434,2.195043702517852,-0.06846057416118403,1
944,5345,-0.3185123562409862,-2.827480414012415,2.177752834536741,0.07044438149886273,1
945,5346,-0.2788157663098514,-2.848787175716353,2.4101043427278785,0.0701432956479181,1
946,5347,-0.17747784103855047,-2.113335752755473,2.19147520358838,0.1535376303766971,1
947,5348,-0.10444470844399521,-2.070181705187003,2.0332154494626917,0.02821178660585705,1
948,5349,-0.13072994882025252,-2.2364059405583836,2.20627756396115,0.10994679343044834,1
949,5350,-0.20820178001188286,-2.8770430377930554,2.3187896511518913,-0.027020401871594216,1
950,5351,-0.37348889732820795,-2.9721018655020224,2.3761465044878083,0.0017348059932883301,1
951,5352,-0.1922003712272158,-2.9280409976841977,2.3221421791994734,-0.06747012394293218,1
952,5353,-0.2025455796746151,-3.0077584342840673,2.4144032590508577,-0.05229168612806545,1
953,5354,-0.1966177032548316,-3.0310225484041453,2.353053058028051,-0.0900599391307958,1
954,5355,-0.07533238714966069,-1.8739390101034707,2.043243280987868,0.19164766327628374,1
955,5356,-0.0951099495807924,-1.990513620513288,1.9530887956317577,0.09035378678050483,1
956,5357,-0.11601686039510879,-2.0178898703469472,1.9943094435166562,0.1073813534425966,1
957,5358,-0.10175349067172784,-2.503773734465689,2.1029915632639793,0.017967970070956192,1
958,5359,-0.13759223242772897,-1.8654327912768625,1.8444820208748776,0.10537054826214003,1
959,5360,-0.24610491254745945,-2.3791217193016236,1.9784194897893783,0.06038601326096246,1
960,5361,-0.22959888737262898,-2.09878679705827,2.0814452291456784,0.18158440055982716,1
961,5362,-0.1548195673343028,-2.222650232718426,2.143123266534171,0.0879426682329152,1
962,5363,-0.20859136039924198,-2.859408338665615,2.25193296854049,-0.05753133448628626,1
963,5364,-0.390976270185194,-3.1281354044029293,2.493420818886826,-0.05018961814869802,1
964,5365,-0.2732907887886424,-2.9219642222609563,2.5395362063719498,0.04338680957483148,1
965,5366,-0.12284210316591061,-2.1479491348870763,2.370854319642606,0.11506527268435517,1
966,5367,-0.1323782969193712,-2.1857654979697,2.5665878162708013,0.16486643927726954,1
967,5368,-0.18008930690919356,-2.3224193832681257,2.2115548188901544,0.11581618743032972,1
968,5369,-0.11727311434076408,-2.19325107663333,2.140241830762032,0.08264019007668112,1
969,5370,-0.058942138722048655,-2.6116068553410154,2.4590944253732623,0.15069557459088703,1
970,5371,-0.09575603746256454,-2.131513088371837,2.4143340582926793,0.17485885436668566,1
971,5372,-0.08859219081255267,-2.058757148793317,2.419257894569626,0.18122022848815597,1
972,5373,-0.11760974625844088,-2.2031562369277258,2.5853106411776077,0.1839921829636626,1
973,5374,-0.1452968654233426,-2.3066554712200915,2.7918252358427256,0.2056040506885954,1
974,5375,-0.13610419400401985,-2.2837685014416884,2.403172179295377,0.03625390498566628,1
975,5376,-0.1510120818478568,-2.783478418549472,2.443930574410829,0.14076604174003643,1
976,5377,-0.3775544943797371,-3.26902419378088,2.607586980187256,-0.03811138506839125,1
977,5378,-0.0692014078195845,-2.5328522697345637,2.6870126872743807,0.12625589805270124,1
978,5379,-0.21774252840584032,-2.3346151882336894,2.6225469569871884,0.20523910908286053,1
979,5380,-0.1644481431712849,-2.4141534516574703,2.3798774940307443,0.052157551681287995,1
980,5381,-0.3428107179267565,-3.1561841532848067,2.558286030305969,-0.01688860381296493,1
981,5382,-0.12981407184565338,-2.544991002019372,2.806535809821871,0.13505955904074327,1
982,5383,-0.18498739979301693,-2.4148324024206627,2.2567303606391227,0.13506626035441985,1
983,5384,-0.13228203052097312,-2.1236965982767715,2.2058558720674326,0.09279273185884182,1
984,5385,-0.15621397039443113,-2.7327172033456018,2.141839181078333,-0.08259745710803541,1
985,5386,-0.10517486731568382,-2.6407841675973085,2.0975745788385822,-0.3181788500333987,1
986,5387,-0.11153328298554077,-2.0927631336177104,1.4857802611502762,-0.24168126783543578,1
987,5388,-0.04380900389950864,-1.361316893105018,1.553777141461666,0.18453789329015596,1
988,5389,-0.10069242758074319,-1.961645924315155,1.647569389401382,0.00996259231411198,1
989,5390,-0.05923854429898726,-1.9429691598748668,1.6259642703191082,0.0940018104212218,1
990,5391,-0.05650662485397665,-1.6845306590015552,2.016703812074415,0.17849300743003693,1
991,5392,-0.1439080604027256,-2.002805745264085,2.155170737162764,0.15062442377221466,1
992,5393,-0.14123211203373431,-2.2583786603708784,2.248859109256655,0.11981917902427493,1
993,5394,-0.12015324495053865,-3.0101713916724027,2.345357778439654,0.03836931641668736,1
994,5395,-0.13962396144112174,-2.696739978289404,2.2044995303241643,0.044837803289125525,1
995,5396,-0.11311929726066426,-2.7243721063094335,2.195435027321855,0.12053468105508384,1
996,5397,-0.09540805598261846,-2.8238900039863015,2.4300541950686325,0.1452671960315711,1
997,5398,-0.06088608067771936,-1.9391502257233,2.1327720163765758,0.05780174945826297,1
998,5399,-0.11352166885123431,-3.1228108083040285,2.3969033272508082,0.10981360910355736,1
999,5400,-0.11924785750334847,-3.2138007475576718,2.5201434235539297,-0.04920503887355052,1
1000,5401,-0.15325034463349033,-2.4278390402200056,2.1788148757252888,-0.10546078572550785,1
1001,5402,-0.010412333516761943,-1.6339782368343188,1.5680466697143216,-0.013533192151308321,1
1002,5403,-0.06308638716776029,-1.8771403780792268,1.984495685857218,0.16795977413603583,1
1003,5404,-0.1878953567240892,-2.71505257875497,2.2233242607938566,-0.028326418813469444,1
1004,5405,-0.07462259453373739,-2.2863861486649113,2.2131814106562033,0.061282392724925805,1
1005,5406,-0.14174713179452647,-2.4392842119487756,2.1309118553031112,0.07721535014812876,1
1006,5407,-0.1205601004863069,-2.4083212565211594,2.4094310018284766,0.0950545485711146,1
1007,5408,-0.164122719882095,-2.518056376600658,2.5734317733801504,0.11244497850433278,1
1008,5409,-0.056772463986471546,-2.5058070771985244,2.3035162975403236,-0.06706111594487596,1
1009,5410,-0.17599098400176247,-2.556233043557543,2.570467497905363,0.0910953582367017,1
1010,5411,-0.21251864300182813,-3.207523291776668,2.651468485945024,-0.029849782676483614,1
1011,5412,-0.02308487568085493,-1.891405968899888,1.892032194624035,0.10018365694585665,1
1012,5413,-0.011515068753309182,-1.7508081649424327,1.660180909987337,-0.02696519468044032,1
1013,5414,0.012002413619590577,-2.055779271918113,1.8849418795001127,-0.05354270312514736,1
1014,5415,-0.26420152106349,-2.475487508737781,2.095561207169835,0.11602334947571129,1
1015,5416,-0.08105007075930938,-2.085307445167814,2.053319499587194,0.046712674191478204,1
1016,5417,-0.27196075950851406,-2.5472069650127924,2.1849717424518915,0.03642858210045057,1
1017,5418,-0.2558352087779984,-2.9296169303938635,2.594927230275358,0.23533637398797366,1
1018,5419,-0.1594205938591083,-2.9036806882022037,2.551241611510246,0.022470127406883564,1
1019,5420,-0.24275419252210836,-2.692458538569234,2.316651135641263,0.13118066506057263,1
1020,5421,-0.22659256643808237,-2.8316336961391637,2.8379234415876304,0.0409135382619868,1
1021,5422,-0.013500835930083313,-2.0277041218690606,2.1579093600781554,0.045449987080904544,1
1022,5423,-0.09787737670787662,-2.3623570781187464,2.18683644600389,0.022081210633604867,1
1023,5424,-0.09843487098520454,-2.0931962545958998,2.033216380661393,0.050104024264162425,1
1024,5425,-0.2502825753127685,-2.6325826458667514,2.2534723665827165,0.058257115068319675,1
1025,5426,-0.35268958989692445,-2.7530849069987053,2.2959123879612022,0.014511456226349072,1
1026,5427,-0.512171811864736,-2.7373560877214316,2.4249894873907096,0.234560973165119,1
1027,5428,-0.07022938711032582,-2.3299767058442304,2.1879551343007213,0.02121967645128153,1
1028,5429,-0.15311432633663957,-3.4541941277301818,3.2338007252424887,-0.2134079906566024,1
1029,5430,0.03399376507905199,-1.6710028533204402,1.6181960774458004,-0.004524799010275105,1
1030,5431,-0.18325564242718795,-2.6006375341318284,2.062866582399402,-0.2049074402222823,1
1031,5432,-0.20139929200524367,-3.3519395507530794,2.141875158468962,-0.42400114133072886,1
1032,5433,-0.14292141258479732,-2.9159835583151494,1.9989409562150628,-0.12960052639918673,1
1033,5434,0.017906981233847596,-1.539042644807798,1.778824388563213,0.03453355408109128,1
1034,5435,-0.056159113184272115,-2.054858384721965,1.8256166587114402,-0.004099036465265197,1
1035,5436,-0.18485888395583647,-1.9624235309267926,1.6937609976563706,0.08052299744781284,1
1036,5437,-0.13655041510134477,-2.3666410797892263,1.8143935583064663,-0.21273232819986998,1
1037,5438,-0.03533338935830107,-1.496054622793499,1.6179937487368106,0.09075981119644098,1
1038,5439,-0.034325617834733986,-1.7047572371038469,1.5763989387032344,-0.045869672634201844,1
1039,5440,-0.0015452190570007657,-1.2197704064055097,1.130300619664617,-0.13549978933284273,1
1040,5441,-0.028989157496362907,-1.3021599760262355,1.3361336123581584,0.0608830115214373,1
1041,5442,-0.03902993661810711,-1.6819701446234123,1.70404721167078,0.005589618054708088,1
1042,5443,0.031247496119316768,-1.4023995881380233,1.3959782852843796,-0.11799553028531187,1
1043,5444,0.05991072716153351,-1.398266909938807,1.363087728338182,-0.15808052219387297,1
1044,5445,-0.2542848233025315,-2.0181632686068283,1.8254990115365126,0.1991810012249178,1
1045,5446,-0.03368413439160992,-1.5482619702952471,1.6904894677869757,0.08369871893415817,1
1046,5447,-0.09950402324805847,-1.353026520708766,1.3623551111257557,0.13400843110675656,1
1047,5448,-0.0469179169385922,-1.6462331471101717,1.6346654452497589,0.09056264455005493,1
1048,5449,-0.07825591596093347,-1.5560654169303447,1.6152994676773011,0.06343212861168634,1
1049,5450,-0.15182506616180572,-1.843080170501043,1.6289996048924178,0.264900389109045,1
1050,5451,-0.07000587207954345,-1.5215091839724613,1.5799672789043377,0.05009303541127917,1
1051,5452,-0.05303138697866297,-1.501368063605536,1.171159309665254,-0.04254003312089814,1
1052,5453,-0.09955465850175614,-1.4986896630570206,1.4798864978002864,-0.00013752549434486807,1
1053,5454,-0.026199571400725485,-1.3618789531130489,1.4626182157564256,0.04093296417597269,1
1054,5455,-0.0336161971861613,-1.9589830639577035,1.7836773739893497,-0.04027412133556668,1
1055,5456,-0.15273997490274485,-1.7071153052934567,1.4658847218260682,0.13245144828228456,1
1056,5457,-0.045473036423098634,-1.4006391059139742,1.3740325542544185,0.02507849725835467,1
1057,5458,-0.030776435788791568,-1.297010615844485,1.3365244211969647,0.026919924315388997,1
1058,5459,-0.1052874189916453,-1.6234868148116237,1.5387065961358553,0.2700095600806823,1
1059,5460,-0.1415075905006583,-1.8218564389760707,1.5025346517986837,-0.09602341089964567,1
1060,5461,-0.15737810603252528,-1.991488515775489,1.6879196935852612,0.10652427216195527,1
1061,5462,-0.08409387903732828,-1.6559776830807063,1.5290395588528587,0.13791293540488367,1
1062,5463,-0.03238639792885025,-1.407315659706287,1.4718186957430097,0.09889669223031462,1
1063,5464,-0.09392059893010389,-1.6980264621135948,1.5931352637932847,0.05796613692459544,1
1064,5465,-0.13127528943386443,-1.835280053694674,1.8834769594521843,0.10652120211932314,1
1065,5466,-0.005776037262470064,-1.4009497830026163,1.4915067577298426,0.06432985192358752,1
1066,5467,-0.07266083932583595,-2.7248977945078874,2.551628129982948,-0.03452153457729263,1
1067,5468,-0.09959613409234419,-1.888200377961931,1.927808922240033,0.04537783553760799,1
